index,time:timestamp,org:resource,concept:name,case:concept:name,web_agent,IP,start_timestamp
4102,2017-01-19 09:59:51+00:00, MarilynMonroe , save , Aegis.PythonFordatascience , repRev 3 by BaseUserMapping_333 2017/01/11 13:03:44 , 111.84.19.172 ,2017-01-19 09:59:51+00:00
4103,2017-01-19 10:03:00+00:00, MuhammadAli , view , Aegis.PythonFordatascience , Mozilla , 243.57.27.87 ,2017-01-19 10:03:00+00:00
4104,2017-01-19 10:06:58+00:00, PaulMccartney , edit , Aegis.PythonFordatascience ,  , 197.72.39.116 ,2017-01-19 10:06:58+00:00
4105,2017-01-19 10:07:02+00:00, WaltDisney , view , Aegis.PythonFordatascience , Mozilla , 143.185.106.59 ,2017-01-19 10:07:02+00:00
4106,2017-01-19 10:07:30+00:00, GeorgeOrwell , edit , Aegis.Session001 , (not exist) , 45.47.246.39 ,2017-01-19 10:07:30+00:00
4107,2017-01-19 10:12:34+00:00, OprahWinfrey , save , Aegis.Session001 ,  , 228.173.210.41 ,2017-01-19 10:12:34+00:00
4108,2017-01-19 10:13:43+00:00, ThomasEdison , view , Aegis.Session001 , Mozilla , 224.142.189.173 ,2017-01-19 10:13:43+00:00
4109,2017-01-19 10:28:27+00:00, BarackObama , edit , Aegis.Session001 ,  , 120.69.75.202 ,2017-01-19 10:28:27+00:00
4110,2017-01-19 10:31:37+00:00, BarackObama , save , Aegis.Session001 , repRev 1 by BaseUserMapping_333 2017/01/11 13:08:55 , 203.99.26.129 ,2017-01-19 10:31:37+00:00
4111,2017-01-19 10:32:17+00:00, MotherTeresa , view , Aegis.Session001 , Mozilla , 123.2.24.119 ,2017-01-19 10:32:17+00:00
4112,2017-01-19 10:33:54+00:00, CharlesdeGaulle , edit , Aegis.Session001 ,  , 44.52.197.103 ,2017-01-19 10:33:54+00:00
4113,2017-01-19 10:36:26+00:00, MalcolmX , save , Aegis.Session001 , repRev 1 by BaseUserMapping_333 2017/01/11 13:10:10 , 94.167.29.154 ,2017-01-19 10:36:26+00:00
4114,2017-01-19 10:36:45+00:00, MotherTeresa , view , Aegis.Session001 , Mozilla , 148.66.190.228 ,2017-01-19 10:36:45+00:00
4115,2017-01-19 10:39:43+00:00, PabloPicasso , edit , Aegis.Session001 ,  , 183.223.63.105 ,2017-01-19 10:39:43+00:00
4116,2017-01-19 10:40:08+00:00, LudwigBeethoven , save , Aegis.Session001 , repRev 1 by BaseUserMapping_333 2017/01/11 13:10:35 , 78.84.238.169 ,2017-01-19 10:40:08+00:00
4117,2017-01-19 10:49:44+00:00, BenazirBhutto , view , Aegis.Session001 , Mozilla , 243.57.27.87 ,2017-01-19 10:49:44+00:00
4118,2017-01-19 10:50:37+00:00, ThomasEdison , edit , Aegis.Session001 ,  , 120.69.75.202 ,2017-01-19 10:50:37+00:00
4119,2017-01-19 10:54:03+00:00, RichardBranson , save , Aegis.Session001 , repRev 1 by BaseUserMapping_333 2017/01/11 13:14:03 , 144.233.120.219 ,2017-01-19 10:54:03+00:00
4120,2017-01-19 10:54:55+00:00, MuhammadAli , view , Aegis.Session001 , Mozilla , 212.25.51.60 ,2017-01-19 10:54:55+00:00
4121,2017-01-19 11:04:15+00:00, JawaharlalNehru , edit , Aegis.Session001 ,  , 105.171.75.227 ,2017-01-19 11:04:15+00:00
4122,2017-01-19 11:05:16+00:00, IndiraGandhi , save , Aegis.Session001 , repRev 1 by BaseUserMapping_333 2017/01/11 13:15:18 , 96.170.252.122 ,2017-01-19 11:05:16+00:00
4123,2017-01-19 11:05:37+00:00, CharlesDarwin , view , Aegis.Session001 , Mozilla , 235.40.131.35 ,2017-01-19 11:05:37+00:00
4124,2017-01-19 11:10:07+00:00, CharlesdeGaulle , edit , Aegis.Session001 ,  , 123.2.24.119 ,2017-01-19 11:10:07+00:00
4125,2017-01-19 11:18:15+00:00, WaltDisney , save , Aegis.Session001 , repRev 1 by BaseUserMapping_333 2017/01/11 13:25:33 , 76.235.99.163 ,2017-01-19 11:18:15+00:00
4126,2017-01-19 11:23:00+00:00, NeilArmstrong , view , Aegis.Session001 , Mozilla , 45.47.246.39 ,2017-01-19 11:23:00+00:00
4127,2017-01-19 11:31:53+00:00, PabloPicasso , edit , Aegis.Session001 ,  , 16.216.181.56 ,2017-01-19 11:31:53+00:00
4128,2017-01-19 11:38:43+00:00, LeonardodaVinci , save , Aegis.Session001 , repRev 1 by BaseUserMapping_333 2017/01/11 13:26:25 , 85.15.232.229 ,2017-01-19 11:38:43+00:00
4129,2017-01-19 11:45:42+00:00, WinstonChurchill , view , Aegis.Session001 , Mozilla , 39.15.134.129 ,2017-01-19 11:45:42+00:00
4130,2017-01-19 11:46:46+00:00, IndiraGandhi , edit , Aegis.Session001 ,  , 143.91.55.48 ,2017-01-19 11:46:46+00:00
4131,2017-01-19 11:48:20+00:00, LudwigBeethoven , save , Aegis.Session001 , repRev 1 by BaseUserMapping_333 2017/01/11 13:32:32 , 212.141.203.14 ,2017-01-19 11:48:20+00:00
4132,2017-01-19 11:49:54+00:00, JohnmKeynes , view , Aegis.Session001 , Mozilla , 197.72.39.116 ,2017-01-19 11:49:54+00:00
4133,2017-01-19 12:10:38+00:00, ElvisPresley , edit , Aegis.Session001 ,  , 207.166.14.189 ,2017-01-19 12:10:38+00:00
4134,2017-01-19 12:14:10+00:00, OprahWinfrey , save , Aegis.Session001 , repRev 1 by BaseUserMapping_333 2017/01/11 13:47:01 , 148.66.190.228 ,2017-01-19 12:14:10+00:00
4135,2017-01-19 12:17:41+00:00, NeilArmstrong , view , Aegis.Session001 , Mozilla , 96.170.252.122 ,2017-01-19 12:17:41+00:00
4136,2017-01-19 12:20:25+00:00, CharlesdeGaulle , edit , Aegis.Session001 ,  , 146.20.0.193 ,2017-01-19 12:20:25+00:00
4137,2017-01-19 12:25:22+00:00, PaulMccartney , save , Aegis.Session001 , repRev 1 by BaseUserMapping_333 2017/01/11 13:50:50 , 199.168.5.94 ,2017-01-19 12:25:22+00:00
4138,2017-01-19 12:28:51+00:00, QueenVictoria , view , Aegis.Session001 , Mozilla , 202.32.200.236 ,2017-01-19 12:28:51+00:00
4139,2017-01-19 12:30:27+00:00, DonaldTrump , edit , Aegis.Session001 ,  , 221.156.0.8 ,2017-01-19 12:30:27+00:00
4140,2017-01-19 12:34:33+00:00, PaulMccartney , save , Aegis.Session001 , repRev 1 by BaseUserMapping_333 2017/01/11 13:58:23 , 146.129.109.195 ,2017-01-19 12:34:33+00:00
4141,2017-01-19 12:38:31+00:00, WaltDisney , view , Aegis.Session001 , Mozilla , 178.102.172.71 ,2017-01-19 12:38:31+00:00
4142,2017-01-19 12:47:15+00:00, JawaharlalNehru , view , Aegis.Session001 , Mozilla , 44.52.197.103 ,2017-01-19 12:47:15+00:00
4143,2017-01-19 13:07:13+00:00, RosaParks , edit , Aegis.Session001 ,  , 107.175.97.53 ,2017-01-19 13:07:13+00:00
4144,2017-01-19 13:31:11+00:00, PaulMccartney , save , Aegis.Session001 ,  , 103.135.136.84 ,2017-01-19 13:31:11+00:00
4145,2017-01-19 13:48:38+00:00, WaltDisney , view , Aegis.Session001 , Mozilla , 226.223.113.236 ,2017-01-19 13:48:38+00:00
4146,2017-01-19 13:51:07+00:00, MartinlutherKing , edit , Aegis.Session001 ,  , 97.51.168.65 ,2017-01-19 13:51:07+00:00
4147,2017-01-19 13:53:29+00:00, MikhailGorbachev , save , Aegis.Session001 , repRev 2 by BaseUserMapping_333 2017/01/14 17:54:18 , 45.47.246.39 ,2017-01-19 13:53:29+00:00
4148,2017-01-19 14:01:31+00:00, NelsonMandela , view , Aegis.Session001 , Mozilla , 209.0.136.148 ,2017-01-19 14:01:31+00:00
4149,2017-01-19 14:02:08+00:00, NelsonMandela , edit , Aegis.Session001 ,  , 191.237.243.148 ,2017-01-19 14:02:08+00:00
4150,2017-01-19 14:02:16+00:00, PopejohnPaul , save , Aegis.Session001 , repRev 2 by BaseUserMapping_333 2017/01/14 17:57:41 , 203.99.26.129 ,2017-01-19 14:02:16+00:00
4151,2017-01-19 14:02:25+00:00, BarackObama , view , Aegis.Session001 , Mozilla , 201.36.26.7 ,2017-01-19 14:02:25+00:00
4152,2017-01-19 14:10:23+00:00, MahatmaGandhi , edit , Aegis.Session001 ,  , 89.235.198.102 ,2017-01-19 14:10:23+00:00
4153,2017-01-19 14:11:27+00:00, VincentvanGogh , save , Aegis.Session001 , repRev 2 by BaseUserMapping_333 2017/01/14 18:06:20 , 80.150.2.195 ,2017-01-19 14:11:27+00:00
4154,2017-01-19 14:13:45+00:00, DesmondTutu , view , Aegis.Session001 , Mozilla , 145.191.99.234 ,2017-01-19 14:13:45+00:00
4155,2017-01-19 14:19:04+00:00, JohnmKeynes , edit , Aegis.Session001 ,  , 94.167.29.154 ,2017-01-19 14:19:04+00:00
4156,2017-01-19 14:29:56+00:00, MarilynMonroe , save , Aegis.Session001 , repRev 2 by BaseUserMapping_333 2017/01/14 18:16:39 , 236.2.41.221 ,2017-01-19 14:29:56+00:00
4157,2017-01-19 14:30:08+00:00, PabloPicasso , view , Aegis.Session001 , Mozilla , 51.83.20.63 ,2017-01-19 14:30:08+00:00
4158,2017-01-19 14:36:31+00:00, RosaParks , edit , Aegis.Session001 ,  , 111.177.131.198 ,2017-01-19 14:36:31+00:00
4159,2017-01-19 14:39:59+00:00, LeoTolstoy , save , Aegis.Session001 , repRev 2 by BaseUserMapping_333 2017/01/14 18:59:09 , 167.173.184.145 ,2017-01-19 14:39:59+00:00
4160,2017-01-19 14:42:52+00:00, PeterSellers , view , Aegis.Session001 , Mozilla , 30.31.239.122 ,2017-01-19 14:42:52+00:00
4161,2017-01-19 14:57:27+00:00, MahatmaGandhi , view , Aegis.Session001 , Mozilla , 172.216.204.7 ,2017-01-19 14:57:27+00:00
4162,2017-01-19 15:01:32+00:00, LouisPasteur , view , Aegis.Session001 , Mozilla , 47.108.100.96 ,2017-01-19 15:01:32+00:00
4163,2017-01-19 15:10:52+00:00, BenazirBhutto , view , Main.WebHome , Mozilla , 120.169.185.88 ,2017-01-19 15:10:52+00:00
4164,2017-01-19 15:18:56+00:00, ThomasEdison , view , Main.WebHome , Mozilla , 197.72.39.116 ,2017-01-19 15:18:56+00:00
4165,2017-01-19 15:19:26+00:00, BenazirBhutto , view , Aegis.WebHome , Mozilla , 192.211.124.125 ,2017-01-19 15:19:26+00:00
4166,2017-01-19 15:26:55+00:00, BillGates , view , Aegis.Session001 , Mozilla , 203.106.94.74 ,2017-01-19 15:26:55+00:00
4167,2017-01-19 15:34:15+00:00, MalcolmX , view , Main.WebHome , Mozilla , 239.195.244.190 ,2017-01-19 15:34:15+00:00
4168,2017-01-19 15:48:27+00:00, JohnfKennedy , view , Aegis.WebHome , Mozilla , 199.168.5.94 ,2017-01-19 15:48:27+00:00
4169,2017-01-19 15:52:18+00:00, LyndonJohnson , view , Aegis.Session001 , Mozilla , 235.40.131.35 ,2017-01-19 15:52:18+00:00
4170,2017-01-19 15:52:29+00:00, DalaiLama , view , Aegis.Session001 , Mozilla raw=on , 86.223.191.167 ,2017-01-19 15:52:29+00:00
4171,2017-01-19 15:53:56+00:00, ElvisPresley , view , Aegis.Session001 , Mozilla , 176.162.80.71 ,2017-01-19 15:53:56+00:00
4172,2017-01-19 15:54:32+00:00, LeoTolstoy , view , Main.WebHome , Mozilla , 239.195.244.190 ,2017-01-19 15:54:32+00:00
4173,2017-01-19 16:02:50+00:00, MuhammadAli , view , Main.WebHome , Mozilla , 222.204.63.78 ,2017-01-19 16:02:50+00:00
4174,2017-01-19 16:07:38+00:00, LeonardodaVinci , view , Dravate.WebHome , Mozilla , 41.80.213.179 ,2017-01-19 16:07:38+00:00
4175,2017-01-19 16:15:39+00:00, JohnfKennedy , view , Dravate.ToDo2016x11x22 , Mozilla , 167.173.184.145 ,2017-01-19 16:15:39+00:00
4176,2017-01-19 16:15:39+00:00, ThomasEdison , view , Dravate.WebHome , Mozilla , 199.168.5.94 ,2017-01-19 16:15:39+00:00
4177,2017-01-19 16:20:26+00:00, AbrahamLincoln , view , Dravate.ToDo , Mozilla , 67.106.81.128 ,2017-01-19 16:20:26+00:00
4178,2017-01-19 16:49:28+00:00, CharlesDarwin , edit , Dravate.ToDo2017x01x18 , (not exist) , 203.122.142.177 ,2017-01-19 16:49:28+00:00
4179,2017-01-19 16:52:56+00:00, VincentvanGogh , save , Dravate.ToDo2017x01x18 ,  , 203.106.94.74 ,2017-01-19 16:52:56+00:00
4180,2017-01-19 16:53:55+00:00, MahatmaGandhi , view , Dravate.ToDo2017x01x18 , Mozilla , 86.136.47.118 ,2017-01-19 16:53:55+00:00
4181,2017-01-19 16:56:43+00:00, CharlesDarwin , edit , Dravate.ToDo2017x01x18 ,  , 143.132.190.10 ,2017-01-19 16:56:43+00:00
4182,2017-01-19 16:59:58+00:00, OprahWinfrey , save , Dravate.ToDo2017x01x18 , repRev 1 by BaseUserMapping_333 2017/01/18 07:25:16 , 75.214.138.32 ,2017-01-19 16:59:58+00:00
4183,2017-01-19 17:02:13+00:00, BenazirBhutto , view , Dravate.ToDo2017x01x18 , Mozilla , 222.50.171.104 ,2017-01-19 17:02:13+00:00
4184,2017-01-19 17:02:41+00:00, PeterSellers , edit , Dravate.ToDo2017x01x18 ,  , 203.99.26.129 ,2017-01-19 17:02:41+00:00
4185,2017-01-19 17:03:37+00:00, ChristopherColumbus , save , Dravate.ToDo2017x01x18 , repRev 1 by BaseUserMapping_333 2017/01/18 07:30:15 , 243.57.27.87 ,2017-01-19 17:03:37+00:00
4186,2017-01-19 17:19:31+00:00, LeoTolstoy , view , Dravate.ToDo2017x01x18 , Mozilla , 41.80.213.179 ,2017-01-19 17:19:31+00:00
4187,2017-01-19 17:26:05+00:00, JawaharlalNehru , view , Dravate.WebHome , Mozilla , 209.0.136.148 ,2017-01-19 17:26:05+00:00
4188,2017-01-19 17:37:50+00:00, BenazirBhutto , view , Dravate.AvantInsightInvoiceOne , Mozilla , 183.223.63.105 ,2017-01-19 17:37:50+00:00
4189,2017-01-19 17:37:52+00:00, DonaldTrump , view , Dravate.AvantInsightInvoiceOne , Mozilla raw=on , 30.31.239.122 ,2017-01-19 17:37:52+00:00
4190,2017-01-19 17:39:41+00:00, BillGates , view , Dravate.BankDetails , Mozilla (not exist) , 209.0.136.148 ,2017-01-19 17:39:41+00:00
4191,2017-01-19 17:41:08+00:00, OprahWinfrey , view , Dravate.BankDetails , Mozilla (not exist) , 19.220.148.132 ,2017-01-19 17:41:08+00:00
4192,2017-01-19 17:42:05+00:00, BillGates , edit , Dravate.BankDetails , (not exist) , 239.195.244.190 ,2017-01-19 17:42:05+00:00
4193,2017-01-19 17:52:38+00:00, LouisPasteur , save , Dravate.BankDetails ,  , 80.150.2.195 ,2017-01-19 17:52:38+00:00
4194,2017-01-19 18:09:08+00:00, PabloPicasso , view , Dravate.BankDetails , Mozilla , 80.150.2.195 ,2017-01-19 18:09:08+00:00
4195,2017-01-19 18:12:28+00:00, JawaharlalNehru , edit , Dravate.BankDetails ,  , 221.91.33.99 ,2017-01-19 18:12:28+00:00
4196,2017-01-19 18:18:30+00:00, WinstonChurchill , save , Dravate.BankDetails , repRev 1 by BaseUserMapping_333 2017/01/18 07:32:57 , 138.98.192.130 ,2017-01-19 18:18:30+00:00
4197,2017-01-19 18:19:29+00:00, JohnmKeynes , view , Dravate.BankDetails , Mozilla , 59.39.232.34 ,2017-01-19 18:19:29+00:00
4198,2017-01-19 18:26:35+00:00, MargaretThatcher , view , Dravate.BankDetails , Mozilla , 239.195.244.190 ,2017-01-19 18:26:35+00:00
4199,2017-01-19 18:33:34+00:00, MuhammadAli , view , Dravate.WebHome , Mozilla , 144.233.120.219 ,2017-01-19 18:33:34+00:00
4200,2017-01-19 18:48:37+00:00, MikhailGorbachev , view , Dravate.ToDo2017x01x18 , Mozilla , 19.220.148.132 ,2017-01-19 18:48:37+00:00
4201,2017-01-19 19:08:03+00:00, MalcolmX , edit , Dravate.ToDo2017x01x18 ,  , 209.0.136.148 ,2017-01-19 19:08:03+00:00
4202,2017-01-19 19:22:54+00:00, AbrahamLincoln , save , Dravate.ToDo2017x01x18 , repRev 1 by BaseUserMapping_333 2017/01/18 07:46:22 , 94.167.29.154 ,2017-01-19 19:22:54+00:00
4203,2017-01-19 19:24:14+00:00, PaulMccartney , view , Dravate.ToDo2017x01x18 , Mozilla , 7.23.107.197 ,2017-01-19 19:24:14+00:00
4204,2017-01-19 19:25:30+00:00, MuhammadAli , edit , Dravate.ToDo2017x01x18 ,  , 78.84.238.169 ,2017-01-19 19:25:30+00:00
4205,2017-01-19 19:26:31+00:00, MotherTeresa , save , Dravate.ToDo2017x01x18 , repRev 1 by BaseUserMapping_333 2017/01/18 08:31:52 , 203.99.26.129 ,2017-01-19 19:26:31+00:00
4206,2017-01-19 19:34:40+00:00, JohnfKennedy , view , Dravate.ToDo2017x01x18 , Mozilla , 67.62.89.233 ,2017-01-19 19:34:40+00:00
4207,2017-01-19 19:36:18+00:00, ChristopherColumbus , edit , Dravate.ToDo2017x01x18 ,  , 143.185.106.59 ,2017-01-19 19:36:18+00:00
4208,2017-01-19 19:43:22+00:00, MalcolmX , save , Dravate.ToDo2017x01x18 ,  , 145.191.99.234 ,2017-01-19 19:43:22+00:00
4209,2017-01-19 20:00:34+00:00, MikhailGorbachev , view , Dravate.ToDo2017x01x18 , Mozilla , 160.37.237.251 ,2017-01-19 20:00:34+00:00
4210,2017-01-19 20:07:21+00:00, DesmondTutu , view , Main.WebHome , Mozilla , 145.191.99.234 ,2017-01-19 20:07:21+00:00
4211,2017-01-19 20:14:07+00:00, LudwigBeethoven , view , Aegis.WebHome , Mozilla , 172.216.204.7 ,2017-01-19 20:14:07+00:00
4212,2017-01-19 20:25:09+00:00, NelsonMandela , view , Aegis.PythonFordatascience , Mozilla , 192.211.124.125 ,2017-01-19 20:25:09+00:00
4213,2017-01-19 20:30:21+00:00, PeterSellers , view , Main.WebHome , Mozilla , 179.218.4.87 ,2017-01-19 20:30:21+00:00
4214,2017-01-19 20:43:28+00:00, BillGates , view , Dravate.WebHome , Mozilla , 143.91.55.48 ,2017-01-19 20:43:28+00:00
4215,2017-01-19 20:46:39+00:00, QueenElizabeth , view , Dravate.ToDo2017x01x18 , Mozilla , 41.80.213.179 ,2017-01-19 20:46:39+00:00
4216,2017-01-19 21:00:35+00:00, OprahWinfrey , view , Dravate.ToDo , Mozilla , 243.57.27.87 ,2017-01-19 21:00:35+00:00
4217,2017-01-19 21:23:26+00:00, LouisPasteur , edit , Dravate.ToDo2017x01x19 , (not exist) , 137.129.127.164 ,2017-01-19 21:23:26+00:00
4218,2017-01-19 21:25:46+00:00, IndiraGandhi , save , Dravate.ToDo2017x01x19 ,  , 131.33.83.174 ,2017-01-19 21:25:46+00:00
4219,2017-01-19 21:30:55+00:00, LudwigBeethoven , view , Dravate.ToDo2017x01x19 , Mozilla , 154.24.112.80 ,2017-01-19 21:30:55+00:00
4220,2017-01-19 21:40:50+00:00, BenazirBhutto , edit , Dravate.ToDo2017x01x19 ,  , 221.156.0.8 ,2017-01-19 21:40:50+00:00
4221,2017-01-19 21:52:38+00:00, WaltDisney , save , Dravate.ToDo2017x01x19 , repRev 1 by BaseUserMapping_333 2017/01/19 08:33:05 , 143.185.106.59 ,2017-01-19 21:52:38+00:00
4222,2017-01-19 21:54:31+00:00, VincentvanGogh , view , Dravate.ToDo2017x01x19 , Mozilla , 30.31.239.122 ,2017-01-19 21:54:31+00:00
4223,2017-01-19 21:55:47+00:00, JkRowling , edit , Dravate.ToDo2017x01x19 ,  , 241.174.247.224 ,2017-01-19 21:55:47+00:00
4224,2017-01-19 22:00:07+00:00, LyndonJohnson , save , Dravate.ToDo2017x01x19 , repRev 1 by BaseUserMapping_333 2017/01/19 08:33:42 , 96.170.252.122 ,2017-01-19 22:00:07+00:00
4225,2017-01-19 22:01:36+00:00, EvaPeron , view , Dravate.ToDo2017x01x19 , Mozilla , 86.223.191.167 ,2017-01-19 22:01:36+00:00
4226,2017-01-19 22:05:03+00:00, LudwigBeethoven , view , Main.WebHome , Mozilla , 144.249.99.41 ,2017-01-19 22:05:03+00:00
4227,2017-01-19 22:10:07+00:00, MalcolmX , view , Main.WebHome , Mozilla , 221.91.33.99 ,2017-01-19 22:10:07+00:00
4228,2017-01-19 22:21:08+00:00, FranklindRoosevelt , view , Mitylytics.WebHome , Mozilla , 226.223.113.236 ,2017-01-19 22:21:08+00:00
4229,2017-01-19 22:25:58+00:00, LeoTolstoy , view , Mitylytics.WebSearch , Mozilla , 94.167.29.154 ,2017-01-19 22:25:58+00:00
4230,2017-01-19 22:38:09+00:00, ElvisPresley , view , Mitylytics.DockerWorklog , Mozilla , 131.33.83.174 ,2017-01-19 22:38:09+00:00
4231,2017-01-19 22:45:50+00:00, LouisPasteur , view , Mitylytics.ImportantProcesses , Mozilla , 164.41.126.248 ,2017-01-19 22:45:50+00:00
4232,2017-01-19 22:49:07+00:00, PabloPicasso , view , Main.WebHome , Mozilla , 239.195.244.190 ,2017-01-19 22:49:07+00:00
4233,2017-01-19 22:56:18+00:00, AlbertEinstein , view , Main.WebHome , Mozilla , 78.84.238.169 ,2017-01-19 22:56:18+00:00
4234,2017-01-19 22:56:56+00:00, BillGates , view , Aegis.WebHome , Mozilla , 191.237.243.148 ,2017-01-19 22:56:56+00:00
4235,2017-01-19 22:58:58+00:00, NeilArmstrong , view , Aegis.JupyterImage , Mozilla , 75.131.65.209 ,2017-01-19 22:58:58+00:00
4236,2017-01-19 23:08:28+00:00, QueenVictoria , view , Dravate.ToDo2017x01x19 , Mozilla , 179.218.4.87 ,2017-01-19 23:08:28+00:00
4237,2017-01-19 23:15:42+00:00, MartinlutherKing , view , Main.WebHome , Mozilla , 228.173.210.41 ,2017-01-19 23:15:42+00:00
4238,2017-01-19 23:16:10+00:00, WinstonChurchill , view , Main.WebHome , Mozilla , 120.69.75.202 ,2017-01-19 23:16:10+00:00
4239,2017-01-19 23:24:08+00:00, MotherTeresa , view , Aegis.WebHome , Mozilla , 107.175.97.53 ,2017-01-19 23:24:08+00:00
4240,2017-01-19 23:28:52+00:00, MargaretThatcher , view , Aegis.Session001 , Mozilla , 179.218.4.87 ,2017-01-19 23:28:52+00:00
4241,2017-01-19 23:31:54+00:00, NeilArmstrong , view , Aegis.Session002 , Mozilla (not exist) , 144.233.120.219 ,2017-01-19 23:31:54+00:00
4242,2017-01-19 23:46:02+00:00, GeorgeOrwell , view , Aegis.Session002 , Mozilla (not exist) , 221.156.0.8 ,2017-01-19 23:46:02+00:00
4243,2017-01-20 00:12:18+00:00, QueenVictoria , edit , Aegis.Session002 , (not exist) , 98.213.57.193 ,2017-01-20 00:12:18+00:00
4244,2017-01-20 00:12:49+00:00, RosaParks , save , Aegis.Session002 ,  , 107.175.97.53 ,2017-01-20 00:12:49+00:00
4245,2017-01-20 00:13:28+00:00, CharlesdeGaulle , view , Aegis.Session002 , Mozilla , 208.194.107.58 ,2017-01-20 00:13:28+00:00
4246,2017-01-20 00:19:10+00:00, BenazirBhutto , view , Aegis.WebHome , Mozilla , 94.167.29.154 ,2017-01-20 00:19:10+00:00
4247,2017-01-20 00:19:25+00:00, NeilArmstrong , view , Aegis.Session001 , Mozilla , 212.25.51.60 ,2017-01-20 00:19:25+00:00
4248,2017-01-20 00:39:21+00:00, BenazirBhutto , view , Aegis.PythonFordatascience , Mozilla , 143.185.106.59 ,2017-01-20 00:39:21+00:00
4249,2017-01-20 00:51:02+00:00, AungsansuuKyi , edit , Aegis.Session002 ,  , 199.168.5.94 ,2017-01-20 00:51:02+00:00
4250,2017-01-20 00:51:23+00:00, MartinlutherKing , save , Aegis.Session002 , repRev 1 by BaseUserMapping_333 2017/01/20 18:30:28 , 78.84.238.169 ,2017-01-20 00:51:23+00:00
4251,2017-01-20 01:11:24+00:00, LudwigBeethoven , view , Aegis.Session002 , Mozilla , 143.91.55.48 ,2017-01-20 01:11:24+00:00
4252,2017-01-20 01:23:42+00:00, WaltDisney , edit , Aegis.Session002 ,  , 143.132.190.10 ,2017-01-20 01:23:42+00:00
4253,2017-01-20 01:42:10+00:00, MarilynMonroe , save , Aegis.Session002 , repRev 1 by BaseUserMapping_333 2017/01/20 18:32:21 , 160.37.237.251 ,2017-01-20 01:42:10+00:00
4254,2017-01-20 01:47:11+00:00, NelsonMandela , view , Aegis.Session002 , Mozilla , 178.102.172.71 ,2017-01-20 01:47:11+00:00
4255,2017-01-20 01:47:51+00:00, AlbertEinstein , view , Main.WebHome , Mozilla , 179.218.4.87 ,2017-01-20 01:47:51+00:00
4256,2017-01-20 01:57:33+00:00, CharlesdeGaulle , edit , Aegis.Session002 ,  , 178.237.189.6 ,2017-01-20 01:57:33+00:00
4257,2017-01-20 02:02:41+00:00, MarilynMonroe , save , Aegis.Session002 ,  , 144.233.120.219 ,2017-01-20 02:02:41+00:00
4258,2017-01-20 02:08:03+00:00, RichardBranson , view , Aegis.Session002 , Mozilla , 138.98.192.130 ,2017-01-20 02:08:03+00:00
4259,2017-01-20 02:10:56+00:00, PopejohnPaul , edit , Aegis.Session002 ,  , 52.38.29.105 ,2017-01-20 02:10:56+00:00
4260,2017-01-20 02:18:29+00:00, NeilArmstrong , save , Aegis.Session002 , repRev 2 by BaseUserMapping_333 2017/01/21 09:58:54 , 137.129.127.164 ,2017-01-20 02:18:29+00:00
4261,2017-01-20 02:19:18+00:00, WaltDisney , view , Aegis.Session002 , Mozilla , 144.249.99.41 ,2017-01-20 02:19:18+00:00
4262,2017-01-20 02:21:11+00:00, PeterSellers , edit , Aegis.Session002 ,  , 178.102.172.71 ,2017-01-20 02:21:11+00:00
4263,2017-01-20 02:33:41+00:00, BarackObama , save , Aegis.Session002 , repRev 2 by BaseUserMapping_333 2017/01/21 09:59:24 , 224.142.189.173 ,2017-01-20 02:33:41+00:00
4264,2017-01-20 02:33:41+00:00, EvaPeron , view , Aegis.Session002 , Mozilla , 176.162.80.71 ,2017-01-20 02:33:41+00:00
4265,2017-01-20 02:35:49+00:00, IndiraGandhi , edit , Aegis.Session002 ,  , 86.223.191.167 ,2017-01-20 02:35:49+00:00
4266,2017-01-20 02:35:52+00:00, PeterSellers , save , Aegis.Session002 , repRev 2 by BaseUserMapping_333 2017/01/21 09:59:45 , 202.32.200.236 ,2017-01-20 02:35:52+00:00
4267,2017-01-20 02:39:36+00:00, AungsansuuKyi , view , Aegis.Session002 , Mozilla , 148.66.190.228 ,2017-01-20 02:39:36+00:00
